"","customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status","date1","class"
"175",876506,58,"M",2,"Uneducated","Single","120K and more",46,"16163","Blue",2,3,4,0,"16163","0.542",2171,48,"0.778","0","closed","2022-02-02",0
"176",270715,58,"M",4,"High School","Married","60-80K",53,"13784","Blue",1,3,0,698,"13086","0.75",13120,91,"0.784","0.051","open","2022-02-02",0
"177",282418,61,"F",0,"Graduate","Single","40-60K",56,"7118","Blue",24,3,5,813,"6305","0.475",3964,66,"0.65","0.114","open","2022-02-02",1
"178",451600,57,"F",2,"Unknown","Married","below 40K",45,"2494","Blue",4,2,0,1639,"855","0.858",1555,39,"0.625","0.657","open","2022-02-02",1
"179",521892,56,"M",1,"Uneducated","Married","80-120K",36,"33870","Blue",6,2,1,0,"33870","0.872",7661,61,"0.525","0","closed","2022-02-02",0
"180",293689,65,"F",0,"Unknown","Divorced","below 40K",50,"7487","Blue",3,3,3,1953,"5534","0.891",4070,63,"0.658","0.261","open","2022-02-02",1
"181",410853,51,"M",1,"Unknown","Married","120K and more",31,"25837","Blue",5,1,2,1812,"24025","0.686",3783,70,"0.75","0.07","open","2022-02-02",0
"182",499878,39,"M",2,"Graduate","Married","60-80K",36,"1982","Blue",6,3,3,1751,"231","0.843",4313,62,"0.676","0.883","open","2022-02-02",0
"183",498268,48,"F",3,"High School","Married","40-60K",38,"2151","Blue",3,2,2,0,"2151","0.763",4604,86,"0.72","0","open","2022-02-02",1
"184",136968,39,"M",0,"Graduate","Single","80-120K",32,"34516","Gold",3,1,4,1793,"32723","0.545",4256,82,"0.783","0.052","open","2022-02-02",0
"185",921118,53,NA,1,"Graduate","Married","80-120K",38,"22140","Blue",6,3,2,733,"21407","0.987",1580,45,"0.667","0.033","open","2022-02-02",NA
"186",655782,56,"F",3,"Uneducated","Married","40-60K",46,"2402","Blue",5,3,3,1892,"510","0.645",4610,76,"4.05","0.788","open","2022-02-02",1
"187",988735,40,"F",3,"Unknown","Divorced","below 40K",36,"2348","Blue",6,1,0,1061,"1287","1.062",1901,27,"1.25","0.452","open","2022-02-02",1
"188",972472,43,"F",5,"Uneducated","Married","40-60K",36,"2311","Blue",5,3,2,1320,"991","0.658",3967,71,"0.69","0.571","open","2022-02-02",1
"189",472846,51,"F",1,"College","Divorced","below 40K",42,"4002","Blue",3,2,3,1669,"2333","0.702",2024,53,"1.12","0.417","open","2022-02-02",1
"190",468888,53,NA,0,"Graduate","Married","120K and more",33,"21006","Blue",4,3,3,1905,"19101","0.701",1856,57,"0.781","0.091","open","2022-02-02",NA
"191",399214,47,"M",2,"High School","Divorced","Unknown",42,"34516","Silver",1,2,2,2019,"32497","0.706",7774,95,"0.583","0.058","open","2022-02-02",0
"192",771754,42,"M",3,"High School","Single","80-120K",30,"4147","Blue",4,5,4,1719,"2428","0.875",1776,44,"0.571","0.415","open","2022-02-02",0
"193",800779,47,"F",2,"Uneducated","Single","below 40K",42,"2271","Blue",3,1,2,2154,"117","1.13",4150,69,"0.865","0.948","open","2022-02-02",1
"194",712317,52,"F",1,"High School","Married","below 40K",36,"2133","Blue",6,3,3,1469,"664","0.831",1426,37,"0.682","0.689","open","2022-02-02",1
"195",878440,54,"F",3,"High School","Married","below 40K",36,"5642","Blue",2,2,1,541,"5101","0.742",4633,84,"0.68","0.096","open","2022-02-02",1
"196",613178,51,"F",3,"Graduate","Single","below 40K",41,"1519","Blue",6,2,3,1148,"371","0.767",4927,73,"0.738","0.756","open","2022-02-02",1
"197",166849,26,"F",1,"Unknown","Single","below 40K",36,"2557","Blue",4,3,3,1990,"567","0.575",2266,57,"0.357","0.778","open","2022-02-02",1
"198",925938,51,"M",1,"Graduate","Single","60-80K",43,"9619","Blue",5,2,4,1731,"7888","0.712",3690,76,"2.6","0.18","open","2022-02-02",0
"199",502024,47,"F",4,"Unknown","Single","Unknown",34,"5756","Blue",1,3,2,860,"4896","0.708",5298,72,"0.714","0.149","open","2022-02-02",1
"200",189386,43,"M",4,"Unknown","Married","60-80K",35,"24396","Blue",6,3,2,1171,"23225","0.655",965,17,"1.125","0.048","open","2022-02-02",0
"201",522703,73,"M",0,"High School","Married","40-60K",36,"4469","Blue",5,3,2,1125,"3344","1.363",1765,34,"1.615","0.252","open","2022-02-02",0
"202",650748,55,"F",3,"Uneducated","Single","below 40K",47,"4841","Blue",2,5,4,859,"3982","1.003",8918,87,"0.977","0.177","closed","2022-02-02",1
"203",986318,56,"F",3,"Graduate","Single","below 40K",49,"2433","Blue",4,3,1,1947,"486","0.816",4269,88,"0.76","0.8","open","2022-02-02",1
"204",417191,49,"M",3,"High School","Single","120K and more",42,"12630","Blue",5,3,2,1822,"10808","0.947",4084,66,"0.571","0.144","open","2022-02-02",0
"205",598819,41,"M",4,"Unknown","Married","80-120K",31,"34516","Silver",5,2,2,1433,"33083","0.758",2589,57,"0.676","0.042","open","2022-02-02",0
"206",950202,40,NA,2,"Unknown","Divorced","120K and more",26,"1438.3","Blue",3,2,3,0,"1438.3","0.634",4776,82,"0.673","0","open","2022-02-02",NA
"207",126065,45,"M",4,"College","Married","below 40K",32,"6637","Blue",18,2,1,0,"6637","0.675",1801,48,"0.6","0","open","2022-02-02",0
"208",468440,48,"M",2,"Uneducated","Single","40-60K",40,"17812","Silver",2,3,2,0,"17812","0.75",8379,106,"0.606","0","open","2022-02-02",0
"209",534637,45,"F",2,"Graduate","Married","40-60K",26,"4307","Blue",6,2,4,0,"4307","0.743",8697,62,"2.95","0","closed","2022-02-02",1
"210",207202,42,"F",4,"College","Single","40-60K",36,"2575","Blue",3,1,2,2136,"439","0.722",5267,83,"0.886","0.83","open","2022-02-02",1
"211",965427,47,NA,2,"High School","Unknown","below 40K",36,"3139","Blue",4,2,2,0,"3139","0.728",4892,95,"0.827","0","open","2022-02-02",NA
"212",186474,44,"M",4,"Graduate","Divorced","60-80K",32,"11651","Blue",6,3,2,1368,"10283","0.563",3870,64,"0.561","0.117","open","2022-02-02",0
"213",531009,29,"F",1,"Graduate","Married","below 40K",36,"1438.3","Blue",2,2,0,0,"1438.3","0.734",4769,84,"0.826","0","open","2022-02-02",1
"214",507645,45,"F",4,"Graduate","Single","below 40K",36,"2072","Blue",5,3,2,1544,"528","0.903",4210,64,"0.939","0.745","open","2022-02-02",1
"215",324448,57,"F",2,"Uneducated","Single","40-60K",36,"19482","Silver",6,3,0,1072,"18410","0.706",1421,22,"1.444","0.055","open","2022-02-02",1
"216",906480,49,"F",3,"Uneducated","Divorced","below 40K",36,"1902","Blue",4,1,3,0,"1902","0.693",3731,53,"0.893","0","open","2022-02-02",1
"217",808821,40,"F",3,"College","Single","below 40K",29,"5716","Blue",4,3,1,623,"5093","0.673",4387,79,"0.881","0.109","open","2022-02-02",1
"218",996710,NA,"F",1,"Graduate","Single","below 40K",36,"2761","Blue",3,3,6,0,"2761","1.047",2753,43,"0.654","0","closed","2022-02-02",1
"219",856701,45,"M",2,"College","Divorced","40-60K",37,"10991","Blue",5,1,2,1328,"9663","1.027",3692,60,"0.714","0.121","open","2022-02-02",0
"220",257348,49,"M",1,"High School","Married","60-80K",36,"2465","Blue",2,3,2,1334,"1131","0.95",4806,83,"0.766","0.541","open","2022-02-02",0
"221",955566,51,"F",4,"High School","Married","below 40K",41,"2791","Blue",3,3,4,940,"1851","0.813",2584,49,"0.441","0.337","closed","2022-02-02",1
"222",609303,43,"F",1,"High School","Single","Unknown",30,"5700","Blue",3,2,0,1904,"3796","0.649",7939,95,"0.61","0.334","open","2022-02-02",1
"223",517406,52,"M",2,"High School","Single","60-80K",39,"34516","Gold",4,1,1,1882,"32634","0.743",14738,116,"0.758","0.055","open","2022-02-02",0
"224",206590,36,"F",3,"Graduate","Single","40-60K",28,"3701","Blue",18,2,3,969,"2732","1.079",3222,86,"0.623","0.262","open","2022-02-02",1
"225",830245,50,"F",4,"High School","Married","40-60K",36,"1479","Blue",6,1,1,1004,"475","0.827",5116,75,"0.974","0.679","open","2022-02-02",1
"226",992607,56,"F",4,"Post-Graduate","Unknown","below 40K",49,"4604","Blue",5,3,3,621,"3983","0.814",NA,79,"0.646","0.135","open","2022-02-02",1
"227",984016,55,"M",3,"College","Single","120K and more",36,"12948","Blue",5,3,3,1839,"11109","1.113",2481,42,"0.68","0.142","open","2022-02-02",0
"228",250720,49,"M",5,"Uneducated","Unknown","60-80K",43,"1960","Blue",3,3,3,0,"1960","0.493",2253,39,"1.725","0","closed","2022-02-02",0
"229",741048,50,"M",1,"College","Married","60-80K",40,"17404","Blue",4,2,4,1745,"15659","0.54",4491,78,"0.66","0.1","open","2022-02-02",0
"230",222757,35,"M",2,"Uneducated","Single","60-80K",30,"21695","Blue",6,3,3,1257,"20438","0.793",2266,74,"2.4","0.058","open","2022-02-02",0
"231",254059,50,"M",3,"Uneducated","Married","below 40K",36,"5128","Blue",2,3,3,0,"5128","0.704",7588,98,"0.581","0","open","2022-02-02",0
"232",738016,59,"M",1,"Graduate","Single","40-60K",53,"6035","Blue",3,3,3,1392,"4643","0.361",1551,32,"0.6","0.231","open","2022-02-02",0
"233",491757,42,"F",3,"Unknown","Married","below 40K",31,"2940","Blue",2,3,2,0,"2940","0.962",14792,120,"0.875","0","open","2022-02-02",1
"234",403082,56,"F",2,"Uneducated","Single","Unknown",47,"5261","Blue",5,2,1,1966,"3295","0.672",4448,86,"0.792","0.374","open","2022-02-02",1
"235",442638,39,"M",2,"Unknown","Married","60-80K",19,"3047","Blue",3,3,2,2150,"897","0.882",1602,37,"1.312","0.706","open","2022-02-02",0
"236",736972,36,"M",2,"Graduate","Married",NA,36,"5550","Blue",3,1,4,1518,"4032","1.182",2540,62,"0.771","0.274","open","2022-02-02",0
"237",166193,53,NA,2,"College","Single","below 40K",46,"2153","Blue",3,5,2,0,"2153","0.766",4628,69,"0.971","0","open","2022-02-02",NA
"238",208830,62,"M",0,"Graduate","Married","60-80K",36,"3674","Blue",6,3,3,895,"2779","0.658",1703,48,"0.371","0.244","open","2022-02-02",0
"239",176068,60,"F",0,"Uneducated","Single","below 40K",47,"9634","Blue",6,2,2,2076,"7558","0.876",14218,102,"3.795","0.215","open","2022-02-02",1
"240",901311,51,"M",2,"Graduate","Single","60-80K",40,"3532","Blue",4,3,0,764,"2768","0.681",4066,74,"0.574","0.216","open","2022-02-02",0
"241",638977,56,"M",2,"Graduate","Divorced","120K and more",45,"3296","Blue",3,3,1,1435,"1861","0.968",4327,66,"0.737","0.435","open","2022-02-02",0
"242",406687,50,"F",3,"Graduate","Married","below 40K",36,"2999","Blue",2,3,2,1817,"1182","0.678",NA,83,"0.766","0.606","open","2022-02-02",1
"243",711528,34,"F",2,"Unknown","Single","below 40K",29,"5387","Blue",3,1,0,795,"4592","0.837",2596,59,"1.034","0.148","open","2022-02-02",1
"244",530663,41,"F",4,"High School","Single","40-60K",30,"4432","Blue",5,3,3,1335,"3097","0.714",4144,79,"0.756","0.301","open","2022-02-02",1
"245",680090,49,"F",3,"Graduate","Married","40-60K",36,"5678","Blue",3,3,2,2082,"3596","0.83",35644,70,"0.707","0.367","open","2022-02-02",1
"246",997238,54,"F",2,"Doctorate","Married","below 40K",41,"3881","Blue",2,2,3,2517,"1364","0.815",2463,38,"0.407","0.649","closed","2022-02-02",1
"247",235704,27,"F",0,"Graduate","Divorced","Unknown",36,"13439","Blue",5,1,0,2003,"11436","0.936",4715,86,"0.72","0.149","open","2022-02-02",1
"248",432140,35,"F",2,"Graduate","Married",NA,36,"3454","Blue",4,3,4,1603,"1851","1.078",1575,41,"0.519","0.464","open","2022-02-02",1
"249",702111,53,"M",1,"Unknown","Single","40-60K",45,"3234","Blue",1,2,1,1514,"1720","0.846",96621,100,"0.695","0.468","open","2022-02-02",0
"250",361801,42,"F",4,"Post-Graduate","Married","below 40K",36,"3188","Blue",4,2,3,2002,"1186","0.825",4606,83,"0.804","0.628","open","2022-02-02",1
"251",181645,55,NA,2,"High School","Married","80-120K",36,"6514","Blue",3,2,3,2258,"4256","0.785",1383,20,"1.857","0.347","open","2022-02-02",NA
"252",688368,50,"M",2,"Unknown","Single",NA,36,"8074","Blue",3,1,1,0,"8074","0.528",4347,66,"0.535","0","open","2022-02-02",0
"253",485160,45,"F",3,"Graduate","Married","below 40K",39,"10186","Silver",1,2,3,1608,"8578","0.712",14023,106,"0.767","0.158","open","2022-02-02",1
"254",795120,44,"M",2,"Graduate","Married","60-80K",36,"4141","Blue",3,1,2,1424,"2717","0.574",3512,65,"0.477","0.344","open","2022-02-02",0
"255",271321,52,"M",2,"High School","Single","120K and more",38,"34516","Blue",6,3,3,0,"34516","0.639",2213,47,"0.382","0","closed","2022-02-02",0
"256",246160,39,"F",2,"Uneducated","Single","below 40K",35,"9235","Blue",5,3,3,1479,"7756","0.843",10759,49,"0.581","0.16","open","2022-02-02",1
"257",900761,56,"F",1,"Graduate","Married","below 40K",48,"2464","Blue",3,1,3,1794,"670","0.682",4610,76,"0.9","0.728","open","2022-02-02",1
"258",271636,50,"M",1,"High School","Married","80-120K",39,"5384","Blue",3,3,2,1396,"3988","0.756",4338,75,"0.829","0.259","open","2022-02-02",0
"259",121832,NA,"M",3,"Graduate","Single","80-120K",37,"5116","Blue",3,3,2,1468,"3648","0.91",2361,49,"0.633","0.287","open","2022-02-02",0
"260",949509,32,"M",2,"Graduate","Single","120K and more",22,"34516","Gold",2,2,3,1692,"32824","0.983",7486,64,"0.73","0.049","closed","2022-02-02",0
"261",762875,47,NA,2,"Graduate","Single","40-60K",35,"5791","Blue",1,6,3,1957,"3834","0.654",7823,93,"0.722","0.338","open","2022-02-02",NA
"262",867616,52,NA,2,"High School","Single","80-120K",46,"25737","Blue",2,3,3,1168,"24569","0.718",7722,94,"0.469","0.045","open","2022-02-02",NA
"263",972355,45,"F",2,"High School","Married","40-60K",36,"6407","Blue",4,1,3,1884,"4523","0.678",1675,47,"0.469","0.294","open","2022-02-02",1
"264",205079,41,"F",5,"High School","Single","40-60K",32,"14987","Blue",6,1,2,1425,"13562","0.8",4470,83,"0.844","0.095","open","2022-02-02",1
"265",486913,43,"M",4,"Doctorate","Unknown","60-80K",33,"2067","Blue",4,3,4,1250,"817","0.891",4565,65,"0.806","0.605","open","2022-02-02",0
"266",515345,44,"F",3,"High School","Married","below 40K",31,"1438.3","Blue",6,2,5,688,"750.3","0.976",4208,86,"0.72","0.478","open","2022-02-02",1
"267",686386,37,"F",2,"Unknown","Married","Unknown",21,"31718","Silver",2,2,2,0,"31718","0.91",7432,64,"0.641","0","closed","2022-02-02",1
"268",939992,37,"M",3,"Graduate","Married","60-80K",31,"4940","Blue",3,1,3,1199,"3741","1.57",3246,57,"0.9","0.243","open","2022-02-02",0
"269",360770,47,"M",3,"High School","Single","60-80K",39,"2843","Blue",2,1,1,1752,"1091","0.624",3738,77,"0.604","0.616","open","2022-02-02",0
"270",139779,53,"M",2,"High School","Married","120K and more",39,"13091","Blue",3,2,3,985,"12106","0.322",1452,37,"0.276","0.075","open","2022-02-02",0
"271",396333,59,"M",0,"Graduate","Single","40-60K",48,"1638","Blue",4,2,2,0,"1638","0.533",1536,44,"0.63","0","open","2022-02-02",0
"272",609566,50,"M",0,"Post-Graduate","Married",NA,36,"28253","Blue",5,1,3,0,"28253","0.479",4525,67,"0.763","0","open","2022-02-02",0
"273",187229,37,"F",4,"Graduate","Single","Unknown",31,"1438.3","Blue",3,3,2,0,"1438.3","0.919",5001,91,"0.625","0","open","2022-02-02",1
"274",420304,46,"M",3,"College","Single","80-120K",38,"34516","Silver",3,3,1,1278,"33238","0.51",4699,73,"0.622","0.037","open","2022-02-02",0
"275",173084,50,"F",0,"Graduate","Single","below 40K",46,"2165","Blue",3,2,2,1392,"773","0.734",4194,72,"0.946","0.643","open","2022-02-02",1
"276",377380,48,"M",3,"Uneducated","Divorced","40-60K",35,"11427","Blue",3,5,3,2307,"9120","0.848",106701,107,"0.754","0.202","open","2022-02-02",0
"277",429825,39,NA,2,"Graduate","Married","80-120K",22,"5140","Blue",5,4,2,2517,"2623","0.876",NA,36,"0.714","0.49","open","2022-02-02",NA
"278",784347,53,"M",3,"Uneducated","Married","60-80K",38,"32417","Silver",1,3,2,871,"31546","0.911",14381,121,"0.862","0.027","open","2022-02-02",0
"279",157336,65,"M",0,"Graduate","Married","below 40K",46,"2416","Blue",3,2,2,1499,"917","0.905",2372,53,"0.514","0.62","open","2022-02-02",0
"280",681396,NA,"F",5,"High School","Married","below 40K",31,"2813","Blue",4,2,2,2208,"605","0.877",4491,68,"0.744","0.785","open","2022-02-02",1
"281",475659,NA,"M",3,"Uneducated","Unknown","40-60K",36,"98640","Blue",3,3,3,1333,"9627","0.678",3480,62,"0.632","0.122","open","2022-02-02",0
"282",343869,53,"M",1,"High School","Married","120K and more",44,"34516","Gold",1,6,3,831,"33685","0.727",13247,107,"0.754","0.024","open","2022-02-02",0
"283",566944,43,"F",3,"Unknown","Unknown","below 40K",24,"5544","Blue",6,1,4,1095,"4449","0.572",3829,55,"0.964","0.198","open","2022-02-02",1
"284",274590,52,"F",1,"High School","Married","40-60K",36,"3136","Blue",5,1,2,1864,"1272","0.693",1036,25,"0.25","0.594","open","2022-02-02",1
"285",820215,39,"M",2,"Doctorate","Single","60-80K",27,"5341","Blue",4,1,3,0,"5341","0.771",1955,47,"0.808","0","open","2022-02-02",0
"286",810735,48,"F",2,"High School","Married","Unknown",37,"8446","Blue",3,2,2,908,"7538","0.604",4240,67,"3.815","0.108","open","2022-02-02",1
"287",302821,48,"M",3,"Doctorate","Married","60-80K",36,"8876","Blue",3,2,1,1132,"7744","0.844",3779,78,"0.814","0.128","open","2022-02-02",0
"288",976150,50,"F",3,"Graduate","Single","below 40K",36,"1438.3","Blue",4,3,2,1002,"436.3","1.306",2004,25,"0.667","0.697","open","2022-02-02",1
"289",141153,57,"F",3,"High School","Married","below 40K",36,"3542","Blue",6,2,3,2417,"1125","0.687",4127,71,"0.479","0.682","open","2022-02-02",1
"290",116865,42,"M",3,"Graduate","Divorced","40-60K",33,"3178","Blue",4,2,4,1800,"1378","0.89",4605,86,"0.623","0.566","open","2022-02-02",0
"291",900937,45,"M",3,"Unknown","Single","below 40K",36,"2326","Blue",2,1,0,642,"1684","0.814",37891,90,"0.765","0.276","open","2022-02-02",0
"292",240128,58,"F",0,"Unknown","Unknown","below 40K",52,"1869","Blue",1,2,2,1255,"614","0.847",5269,80,"0.633","0.671","open","2022-02-02",1
"293",966346,43,"M",2,"Graduate","Married","80-120K",38,"34516","Blue",2,1,2,0,"34516","0.674",14160,124,"0.771","0","open","2022-02-02",0
"294",349201,50,"M",1,"Graduate","Married",NA,34,"4702","Blue",36,3,4,0,"4702","0.578",NA,44,"0.257","0","open","2022-02-02",0
"295",784460,51,"M",1,"High School","Single","60-80K",45,"2458","Blue",3,3,4,0,"2458","0.819",3377,54,"0.929","0","open","2022-02-02",0
"296",802008,50,NA,4,"Graduate","Married","80-120K",38,"4601","Blue",5,1,3,2517,"2084","0.775",5056,80,"0.778","0.547","open","2022-02-02",NA
"297",364904,58,"F",3,"Graduate","Married","below 40K",47,"6765","Blue",1,2,1,0,"6765","0.739",14133,124,"0.771","0","open","2022-02-02",1
"298",952017,34,"F",1,"College","Married","below 40K",30,"2617","Blue",3,3,3,1010,"1607","0.659",2003,47,"0.679","0.386","open","2022-02-02",1
"299",627701,44,"M",4,"Doctorate","Married","120K and more",39,"7924","Blue",4,3,2,2517,"5407","0.663",2393,37,"0.682","0.318","closed","2022-02-02",0
"300",902714,43,"F",3,"Unknown","Single","below 40K",36,"2325","Blue",6,3,3,238,"2087","0.64",2306,47,"0.621","0.102","closed","2022-02-02",1
"301",961600,41,"F",4,"College","Married",NA,29,"3281","Blue",5,2,3,0,"3281","0.875",2907,45,"0.406","0","closed","2022-02-02",1
"302",616564,48,"M",3,"Graduate","Married","80-120K",38,"31501","Blue",3,3,3,0,"31501","0.698",3742,75,"0.786","0","open","2022-02-02",0
"303",216353,47,"M",2,"Uneducated","Single","120K and more",29,"28852","Blue",2,3,2,1974,"26878","0.713",7432,90,"0.607","0.068","open","2022-02-02",0
"304",744963,61,"F",0,"Graduate","Married","Unknown",56,"5585","Blue",4,1,3,1465,"4120","1.503",1787,31,"0.722","0.262","open","2022-02-02",1
"305",262259,44,"M",0,"Uneducated","Married","below 40K",24,"8837","Blue",5,3,0,2103,"6734","0.559",3753,60,"0.875","0.238","open","2022-02-02",0
"306",347852,NA,"F",3,"Graduate","Unknown","below 40K",39,"3287","Blue",1,1,3,2517,"770","0.586",NA,83,"0.66","0.766","open","2022-02-02",1
"307",736666,40,"F",1,"Graduate","Unknown","below 40K",30,"7554","Blue",5,1,1,1848,"5706","0.767",4150,64,"0.524","0.245","open","2022-02-02",1
"308",163704,44,"F",3,"Graduate","Divorced","below 40K",36,"1467","Blue",6,3,3,896,"571","0.692",1731,54,"0.5","0.611","open","2022-02-02",1
"309",182490,35,"F",4,"Uneducated","Single","below 40K",24,"3271","Blue",4,2,2,1367,"1904","0.704",2464,92,"1","0.418","open","2022-02-02",1
"310",803090,NA,"F",3,"Graduate","Single","below 40K",37,"1438.3","Blue",1,2,4,0,"1438.3","0.35",1757,44,"0.467","0","closed","2022-02-02",1
"311",450729,57,"M",1,"High School","Single","80-120K",45,"15030","Blue",1,6,1,1395,"13635","0.625",7603,81,"0.588","0.093","open","2022-02-02",0
"312",604300,36,"F",0,"Uneducated","Divorced","below 40K",32,"3687","Blue",3,2,3,1655,"2032","0.742",2448,63,"0.5","0.449","open","2022-02-02",1
"313",960551,46,"F",4,"High School","Single","below 40K",33,"3942","Blue",3,2,2,1711,"2231","0.61",32354,71,"0.614","0.434","open","2022-02-02",1
